ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8443490 8664846 2583 279610 16 -12363558 0 0 28566
8444360 8666097 2583 299740 16 -12362983 0 0 28566
8445370 8667674 2583 319868 16 -12362408 0 0 28566
8446432 8669110 2583 339997 16 -12361833 0 0 28566
8447374 8670493 2583 360127 16 -12361258 0 0 28566
8448998 8672688 2583 380255 16 -12360683 0 0 28566
8450721 8674764 2583 400384 16 -12360108 0 0 28566
8453493 8678384 2583 420513 16 -12359533 0 0 28566
8454614 8679678 2583 440643 16 -12358958 0 0 28566
8455614 8680727 2583 460771 16 -12358383 0 0 28566
8456459 8681839 2583 480900 16 -12357808 0 0 28566
8457030 8682612 2583 501031 16 -12357233 0 0 28566
8457208 8682438 2583 521158 16 -12356658 0 0 28566
8456934 8682191 2583 541288 16 -12356083 0 0 28566
8456088 8681368 2583 561416 16 -12355508 0 0 28566
8455267 8680151 2583 581545 16 -12354933 0 0 28566
8454078 8679211 2583 601675 16 -12354358 0 0 28566
8452545 8677768 2583 621803 16 -12353783 0 0 28566
8451291 8676393 2583 641932 16 -12353208 0 0 28566
8448862 8674212 2583 662062 16 -12352633 0 0 28566
8446926 8672374 2583 682190 16 -12352058 0 0 28566
8446035 8671442 2583 702319 16 -12351483 0 0 28566
8444932 8670492 2583 722449 16 -12350908 0 0 28565
8443789 8669431 2583 742580 16 -12350334 0 0 28560
8443268 8668619 2583 762709 16 -12349758 0 0 28565
8443332 8668742 2583 782838 16 -12349184 0 0 28560
8443738 8668690 2583 802967 16 -12348609 0 0 28561
8444419 8668781 2583 823096 16 -12348034 0 0 28560
8445433 8669712 2583 843225 16 -12347459 0 0 28560
8446822 8670584 2583 863354 16 -12346884 0 0 28561
8448764 8671892 2583 883481 16 -12346309 0 0 28561
8450373 8672968 2583 903612 16 -12345734 0 0 28560
8453076 8675253 2583 923738 16 -12345159 0 0 28561
8454001 8676026 2583 943870 16 -12344584 0 0 28566
8454893 8676805 2583 963997 16 -12344009 0 0 28561
8456081 8678046 2583 984125 16 -12343434 0 0 28566
8457085 8679801 2584 4253 16 -12342859 0 0 28566
8457233 8680405 2584 24384 16 -12342284 0 0 28566
8457003 8680719 2584 44512 16 -12341709 0 0 28566
8456235 8681062 2584 64640 16 -12341134 0 0 28566
8455774 8681102 2584 84771 16 -12340559 0 0 28566
8454328 8680165 2584 104899 16 -12339984 0 0 28566
8452503 8679181 2584 125029 16 -12339409 0 0 28566
8451227 8678073 2584 145157 16 -12338834 0 0 28566
8449111 8675679 2584 165286 16 -12338259 0 0 28566
8446459 8672553 2584 185414 16 -12337684 0 0 28566
8445876 8671529 2584 205545 16 -12337109 0 0 28565
8444861 8669610 2584 225673 16 -12336534 0 0 28566
8443800 8667227 2584 245802 16 -12335959 0 0 28566
8443313 8665531 2584 265932 16 -12335384 0 0 28565
8443506 8663991 2584 286060 16 -12334809 0 0 28566
8444061 8663691 2584 306188 16 -12334234 0 0 28566
8444562 8663534 2584 326319 16 -12333659 0 0 28566
8445435 8663988 2584 346447 16 -12333084 0 0 28566
8446637 8665319 2584 366576 16 -12332509 0 0 28566
8448928 8668130 2584 386704 16 -12331934 0 0 28566
8450896 8670833 2584 406835 16 -12331359 0 0 28566
8452963 8674775 2584 426963 16 -12330784 0 0 28566
8454080 8677053 2584 447091 16 -12330209 0 0 28566
8454740 8678529 2584 467220 16 -12329634 0 0 28566
8455759 8681336 2584 487350 16 -12329059 0 0 28566
8456808 8684749 2584 507479 16 -12328485 0 0 28561
8457191 8687055 2584 527607 16 -12327910 0 0 28561
